City,Health Center Name,State,address,combinedKey,contact,lat,lon,name
LOS ANGELES,"COMPLETE CARE COMMUNITY HEALTH CENTER, INC.",CA,"2928 East Cesar E Chavez Avenue, Los Angeles, CA 90033, USA","COMPLETE CARE COMMUNITY HEALTH CENTER, INC., LOS ANGELES, CA",(323) 266-6700,34.0433208,-118.2008731,Complete Care Community Health
LOS ANGELES,HEALTH ACCESS FOR ALL INC.,CA,"1930 Wilshire Blvd #916, Los Angeles, CA 90057, USA","HEALTH ACCESS FOR ALL INC., LOS ANGELES, CA",(213) 413-3587,34.0570614,-118.2745191,Health Access
LOS ANGELES,"JWCH INSTITUTE, INC.",CA,"5709 N Figueroa St, Los Angeles, CA 90042, USA","JWCH INSTITUTE, INC., LOS ANGELES, CA",,34.1099598,-118.1927084,JWCH Institute Inc
LOS ANGELES,"KEDREN COMMUNITY HEALTH CENTER, INC.",CA,"4211 S Avalon Blvd, Los Angeles, CA 90011, USA","KEDREN COMMUNITY HEALTH CENTER, INC., LOS ANGELES, CA",(323) 233-0425,34.007312299999995,-118.2661803,Kedren Community Health Center Inc.
LOS ANGELES,KHEIR CLINIC,CA,"3727 W 6th St, Los Angeles, CA 90020, USA","KHEIR CLINIC, LOS ANGELES, CA",(213) 235-2500,34.0638605,-118.3037303,KHEIR Clinic
LOS ANGELES,LOS ANGELES CHRISTIAN HEALTH CENTERS,CA,"1625 East 4th St, Los Angeles, CA 90033, USA","LOS ANGELES CHRISTIAN HEALTH CENTERS, LOS ANGELES, CA",(213) 893-1960,34.0431515,-118.2219503,Los Angeles Christian Health Centers - Pico Aliso Clinic
LOS ANGELES,"LOS ANGELES FREE CLINIC., THE",CA,"3324 Sunset Blvd, Los Angeles, CA 90026, USA","LOS ANGELES FREE CLINIC., THE, LOS ANGELES, CA",(323) 660-2400,34.0870894,-118.2759507,Hollywood Sunset Free Clinic
LOS ANGELES,LOS ANGELES LGBT CENTER,CA,"McDonald/Wright Building, 1625 Schrader Blvd, Los Angeles, CA 90028, USA","LOS ANGELES LGBT CENTER, LOS ANGELES, CA",(323) 993-7500,34.100385,-118.3326226,Los Angeles LGBT Center
LOS ANGELES,PEDIATRIC & FAMILY MEDICAL CENTER,CA,"1611 N Wolcott Ave, Chicago, IL 60622, USA","PEDIATRIC & FAMILY MEDICAL CENTER, LOS ANGELES, CA",(312) 281-4860,41.9109566,-87.674719,Magnolia Pediatric Dentistry & Orthodontics
LOS ANGELES,QUEENSCARE HEALTH CENTERS,CA,"4618 Fountain Ave Children's Reading Room, Los Angeles, CA 90029, USA","QUEENSCARE HEALTH CENTERS, LOS ANGELES, CA",(323) 953-7170,34.0954573,-118.2900458,QueensCare Health Centers
LOS ANGELES,"SAN JUDAS COMMUNITY HEALTH CENTER, INC.",CA,"1080 N Western Ave, Los Angeles, CA 90029, USA","SAN JUDAS COMMUNITY HEALTH CENTER, INC., LOS ANGELES, CA",(323) 957-8787,34.090264399999995,-118.30899879999998,San Judas Medical Group
LOS ANGELES,SOUTH CENTRAL FAMILY HEALTH CENTER,CA,"4425 S Central Ave, Los Angeles, CA 90011, USA","SOUTH CENTRAL FAMILY HEALTH CENTER, LOS ANGELES, CA",(323) 908-4200,34.0031204,-118.2567621,South Central Family Health Center
LOS ANGELES,ST ANTHONY MEDICAL CENTERS,CA,"6368 Hollywood Blvd, Los Angeles, CA 90028, USA","ST ANTHONY MEDICAL CENTERS, LOS ANGELES, CA",(323) 469-5555,34.10133870000001,-118.328997,St. Anthony Medical Centers
LOS ANGELES,"ST. JOHN'S WELL CHILD AND FAMILY CENTER, INC.",CA,"326 W 23rd St, Los Angeles, CA 90007, USA","ST. JOHN'S WELL CHILD AND FAMILY CENTER, INC., LOS ANGELES, CA",(323) 541-1411,34.029281,-118.2715524,St John's Well Child & Family Center
LOS ANGELES,UNIVERSAL COMMUNITY HEALTH CENTER,CA,"1005 E Washington Blvd suite a, Los Angeles, CA 90021, USA","UNIVERSAL COMMUNITY HEALTH CENTER, LOS ANGELES, CA",(323) 233-3100,34.02606,-118.2531051,Universal Community Health Center
LOS ANGELES,"UNIVERSITY MUSLIM MEDICAL ASSOCIATION, INC.",CA,"1704 W Manchester Ave, Los Angeles, CA 90047, USA","UNIVERSITY MUSLIM MEDICAL ASSOCIATION, INC., LOS ANGELES, CA",(323) 750-7467,33.959516,-118.3070439,University Muslim Med Associates
LOS ANGELES,"VIA CARE COMMUNITY HEALTH CENTER, INC.",CA,"4755 East Cesar E Chavez Avenue, East Los Angeles, CA 90022, USA","VIA CARE COMMUNITY HEALTH CENTER, INC., LOS ANGELES, CA",(323) 268-9191,34.04073870000001,-118.1628606,Via Care Community Health Center
LOS ANGELES,WATTS HEALTHCARE CORPORATION,CA,"10300 Compton Ave, Los Angeles, CA 90002, USA","WATTS HEALTHCARE CORPORATION, LOS ANGELES, CA",(323) 564-4331,33.9425909,-118.2453744,Watts Healthcare - Watts Health Center
MADERA,CAMARENA HEALTH,CA,"124 S A St, Madera, CA 93638, USA","CAMARENA HEALTH, MADERA, CA",(559) 664-4000,36.9637516,-120.054719,Camarena Health Center - Dental Office
MARTINEZ,"CONTRA COSTA , COUNTY OF",CA,"Martinez, CA 94553, USA","CONTRA COSTA , COUNTY OF, MARTINEZ, CA",,38.0193657,-122.1341321,Martinez
MARYSVILLE,HARMONY HEALTH MEDICAL CLINIC AND FAMILY RESOURCE CENTER,CA,"1908 N Beale Rd ste e, Marysville, CA 95901, USA","HARMONY HEALTH MEDICAL CLINIC AND FAMILY RESOURCE CENTER, MARYSVILLE, CA",(530) 743-6888,39.12753,-121.545734,Harmony Health Medical Clinic and Family Resource Center
MARYSVILLE,PEACH TREE HEALTHCARE,CA,"1114 Yuba St #144, Marysville, CA 95901, USA","PEACH TREE HEALTHCARE, MARYSVILLE, CA",(530) 749-3242,39.1481539,-121.585014,Peach Tree Health Administration
MERCED,GOLDEN VALLEY HEALTH CENTERS,CA,"797 W Childs Ave, Merced, CA 95341, USA","GOLDEN VALLEY HEALTH CENTERS, MERCED, CA",(209) 383-5871,37.288222,-120.4965991,Golden Valley Health Centers
MONTEBELLO,BEVERLYCARE,CA,"1920 W Whittier Blvd, Montebello, CA 90640, USA","BEVERLYCARE, MONTEBELLO, CA",(323) 725-1519,34.013174,-118.1222381,BeverlyCare-Women's Health & OB/GYN
MORENO VALLEY,"COMMUNITY HEALTH SYSTEMS, INC.",CA,"22675 Alessandro Blvd # 1, Moreno Valley, CA 92553, USA","COMMUNITY HEALTH SYSTEMS, INC., MORENO VALLEY, CA",(951) 571-2350,33.9159585,-117.2674186,Community Health Systems Inc
N HOLLYWOOD,AAA COMPREHENSIVE HEALTHCARE INC.,CA,"7451 Lankershim Blvd, North Hollywood, CA 91605, USA","AAA COMPREHENSIVE HEALTHCARE INC., N HOLLYWOOD, CA",(818) 503-9800,34.2061724,-118.388032,AAA Comprehensive Healthcare
N HOLLYWOOD,VALLEY COMMUNITY HEALTHCARE,CA,"6801 Coldwater Canyon Ave, North Hollywood, CA 91605, USA","VALLEY COMMUNITY HEALTHCARE, N HOLLYWOOD, CA",(818) 763-8836,34.1945598,-118.41484979999998,Valley Community Healthcare
NAPA,OLE HEALTH,CA,"1141 Pear Tree Ln, Napa, CA 94558, USA","OLE HEALTH, NAPA, CA",(707) 257-7821,38.3210574,-122.2921168,OLE Health
NATIONAL CITY,"OPERATION SAMAHAN, INC.",CA,"2743 Highland Ave, National City, CA 91950, USA","OPERATION SAMAHAN, INC., NATIONAL CITY, CA",(844) 200-2426,32.661154,-117.0918366,Samahan Health Clinic - National City Clinic
NEEDLES,TRI-STATE COMMUNITY HEALTHCARE CENTER,CA,"1402 Bailey Ave, Needles, CA 92363, USA","TRI-STATE COMMUNITY HEALTHCARE CENTER, NEEDLES, CA",(760) 326-0222,34.8327781,-114.6186384,Tri State Community Healthcare Center
NEVADA CITY,SIERRA FAMILY MEDICAL CLINIC INC,CA,"15301 Tyler Foote Rd, Nevada City, CA 95959, USA","SIERRA FAMILY MEDICAL CLINIC INC, NEVADA CITY, CA",(530) 292-3478,39.3658396,-121.0368007,Sierra Family Medical Clinic
NIPOMO,"COMMUNITY HEALTH CENTERS OF THE CENTRAL COAST, INC.",CA,"150 Tejas Pl, Nipomo, CA 93444, USA","COMMUNITY HEALTH CENTERS OF THE CENTRAL COAST, INC., NIPOMO, CA",(805) 929-3211,35.0269748,-120.4983513,Community Health Centers of the Central Coast
NORTH HILLS,"MISSION CITY COMMUNITY NETWORK, INC.",CA,"15206 Parthenia St, North Hills, CA 91343, USA","MISSION CITY COMMUNITY NETWORK, INC., NORTH HILLS, CA",(818) 895-3100,34.227990000000005,-118.46353700000002,Mission City Community Network - North Hills
NOVATO,MARIN COMMUNITY CLINIC,CA,"6100 Redwood Blvd, Novato, CA 94945, USA","MARIN COMMUNITY CLINIC, NOVATO, CA",(415) 448-1500,38.09649,-122.563088,Marin Community Clinics
OAKLAND,"ALAMEDA, COUNTY OF",CA,"Oakland, CA, USA","ALAMEDA, COUNTY OF, OAKLAND, CA",,37.8043514,-122.2711639,Oakland
OAKLAND,ASIAN HEALTH SERVICES,CA,"101 8th St, Oakland, CA 94607, USA","ASIAN HEALTH SERVICES, OAKLAND, CA",(510) 986-6800,37.7967178,-122.266142,Asian Health Services
OAKLAND,CHILDREN'S HOSPITAL & RESEARCH CENTER AT OAKLAND,CA,"4720 N Clarendon Ave, Chicago, IL 60640, USA","CHILDREN'S HOSPITAL & RESEARCH CENTER AT OAKLAND, OAKLAND, CA",(773) 878-9700,41.9679578,-87.6503094,Children's Pavilion
OAKLAND,"LA CLINICA DE LA RAZA, INC.",CA,"1450 Fruitvale Ave 3rd Floor, Oakland, CA 94601, USA","LA CLINICA DE LA RAZA, INC., OAKLAND, CA",(510) 535-4000,37.7781354,-122.22529579999998,"La Clínica de La Raza, Inc."
OAKLAND,"WEST OAKLAND HEALTH COUNCIL, THE",CA,"700 Adeline St, Oakland, CA 94607, USA","WEST OAKLAND HEALTH COUNCIL, THE, OAKLAND, CA",(510) 835-9610,37.804074,-122.2876304,West Oakland Health Council
ONTARIO,"UNICARE COMMUNITY HEALTH CENTER, INC.",CA,"437 N Euclid Ave, Ontario, CA 91762, USA","UNICARE COMMUNITY HEALTH CENTER, INC., ONTARIO, CA",(909) 988-2555,34.0680644,-117.651367,"Unicare Community Health Center, Inc."
OXNARD,COUNTY OF VENTURA,CA,"Oxnard, CA, USA","COUNTY OF VENTURA, OXNARD, CA",,34.1975048,-119.17705159999998,Oxnard
PANORAMA CITY,"CENTER FOR FAMILY HEALTH & EDUCATION, INC.",CA,"20 N Upper Wacker Dr # 1442, Chicago, IL 60606, USA","CENTER FOR FAMILY HEALTH & EDUCATION, INC., PANORAMA CITY, CA",(312) 372-4731,41.8824825,-87.6375316,Chicago Center For Family Health
PARAMOUNT,COMMUNITY MEDICINE INC.,CA,"8540 Alondra Blvd, Paramount, CA 90723, USA","COMMUNITY MEDICINE INC., PARAMOUNT, CA",(562) 602-2508,33.8885261,-118.1499034,Sacred Heart Family Medical Clinic
PASADENA,COMMUNITY HEALTH ALLIANCE OF PASADENA,CA,"3160 E Del Mar Blvd #100, Pasadena, CA 91107, USA","COMMUNITY HEALTH ALLIANCE OF PASADENA, PASADENA, CA",(626) 486-9729,34.1418516,-118.085342,Community Health Alliance of Pasadena
PLEASANTON,"AXIS COMMUNITY HEALTH, INC.",CA,"5925 W Las Positas Blvd STE 100, Pleasanton, CA 94588, USA","AXIS COMMUNITY HEALTH, INC., PLEASANTON, CA",(925) 462-1755,37.6838739,-121.8993277,Axis Community Health - Medical Clinic
POMONA,POMONA COMMUNITY HEALTH CENTER,CA,"1450 E Holt Ave, Pomona, CA 91767, USA","POMONA COMMUNITY HEALTH CENTER, POMONA, CA",(909) 630-7927,34.062017299999994,-117.7213693,ParkTree Community Health Center
RED BLUFF,GREENVILLE RANCHERIA,CA,"1425 Montgomery Rd, Red Bluff, CA 96080, USA","GREENVILLE RANCHERIA, RED BLUFF, CA",(530) 528-8600,40.15777979999999,-122.2254645,Greenville Rancheria Tribal Health Center
REDDING,SHASTA COMMUNITY HEALTH CENTER,CA,"1035 Placer St, Redding, CA 96001, USA","SHASTA COMMUNITY HEALTH CENTER, REDDING, CA",(530) 246-5710,40.5831391,-122.385033,Shasta Community Health Center
REDWAY,"REDWOODS RURAL HEALTH CENTER, INCORPORATED",CA,"101 West Coast Rd # B, Redway, CA 95560, USA","REDWOODS RURAL HEALTH CENTER, INCORPORATED, REDWAY, CA",(707) 923-2783,40.11683970000001,-123.81320420000002,Redwoods Rural Health Center
RIVERSIDE,RIVERSIDE COUNTY HEALTH SYSTEM,CA,"4065 County Cir Dr, Riverside, CA 92503, USA","RIVERSIDE COUNTY HEALTH SYSTEM, RIVERSIDE, CA",(951) 358-5000,33.9166973,-117.46033090000002,Riverside County Public Health
ROUND MOUNTAIN,HILL COUNTRY COMMUNITY CLINIC,CA,"29632 CA-299, Round Mountain, CA 96084, USA","HILL COUNTRY COMMUNITY CLINIC, ROUND MOUNTAIN, CA",(530) 337-5750,40.8038298,-121.9405893,Hill Country Health and Wellness Center
SACRAMENTO,CARES COMMUNITY HEALTH,CA,"1500 21st St, Sacramento, CA 95811, USA","CARES COMMUNITY HEALTH, SACRAMENTO, CA",(916) 443-3299,38.570561100000006,-121.48141499999998,Cares Community Health
SACRAMENTO,"SACRAMENTO, COUNTY OF",CA,"Sacramento County, CA, USA","SACRAMENTO, COUNTY OF, SACRAMENTO, CA",,38.47467,-121.3541631,Sacramento County
SALINAS,CLINICA DE SALUD DEL VALLE DE SALINAS,CA,"219 N Sanborn Rd, Salinas, CA 93905, USA","CLINICA DE SALUD DEL VALLE DE SALINAS, SALINAS, CA",(831) 757-1365,36.67737460000001,-121.6269874,Clinica de Salud del Valle de Salinas
SALINAS,"MONTEREY, COUNTY OF",CA,"Salinas, CA, USA","MONTEREY, COUNTY OF, SALINAS, CA",,36.6777372,-121.6555013,Salinas
SAN BERNARDINO,"SAN BERNARDINO, COUNTY OF",CA,"San Bernardino County, CA, USA","SAN BERNARDINO, COUNTY OF, SAN BERNARDINO, CA",,34.9592083,-116.419389,San Bernardino County
SAN DIEGO,"FAMILY HEALTH CENTERS OF SAN DIEGO, INC.",CA,"823 Gateway Center Way, San Diego, CA 92102, USA","FAMILY HEALTH CENTERS OF SAN DIEGO, INC., SAN DIEGO, CA",(619) 515-2300,32.7153006,-117.1134953,Family Health Centers of San Diego
SAN DIEGO,"LA MAESTRA FAMILY CLINIC, INC.",CA,"4060 Fairmount Ave, San Diego, CA 92105, USA","LA MAESTRA FAMILY CLINIC, INC., SAN DIEGO, CA",(619) 255-9155,32.7505362,-117.101238,La Maestra Community Health Centers
SAN DIEGO,SAN DIEGO AMERICAN INDIAN HEALTH CENTER INC,CA,"2630 1st Ave, San Diego, CA 92103, USA","SAN DIEGO AMERICAN INDIAN HEALTH CENTER INC, SAN DIEGO, CA",(619) 234-2158,32.73286160000001,-117.1642968,San Diego American Indian Health Center
SAN DIEGO,"ST. VINCENT DE PAUL VILLAGE, INC.",CA,"1501 Imperial Ave, San Diego, CA 92101, USA","ST. VINCENT DE PAUL VILLAGE, INC., SAN DIEGO, CA",(619) 233-8500,32.7054786,-117.1505508,St. Vincent de Paul Village
SAN FERNANDO,NORTHEAST VALLEY HEALTH CORPORATION,CA,"1600 San Fernando Rd, San Fernando, CA 91340, USA","NORTHEAST VALLEY HEALTH CORPORATION, SAN FERNANDO, CA",(818) 365-8086,34.2889358,-118.4486988,Northeast Valley Health Corporation (San Fernando Health Center)
SAN FERNANDO,SAN FERNANDO COMMUNITY HOSPITAL,CA,"732 Mott St suite 100-110, San Fernando, CA 91340, USA","SAN FERNANDO COMMUNITY HOSPITAL, SAN FERNANDO, CA",(818) 963-5690,34.276607299999995,-118.4445797,San Fernando Community Health Center
SAN FRANCISCO,"ASIAN AND PACIFIC ISLANDER WELLNESS CENTER, INC.",CA,"730 Polk St, San Francisco, CA 94109, USA","ASIAN AND PACIFIC ISLANDER WELLNESS CENTER, INC., SAN FRANCISCO, CA",(415) 292-3400,37.7838223,-122.419095,Asian & Pacific Islander Wellness Center
SAN FRANCISCO,MISSION AREA HEALTH ASSOCIATES,CA,"240 Shotwell St, San Francisco, CA 94110, USA","MISSION AREA HEALTH ASSOCIATES, SAN FRANCISCO, CA",(415) 552-3870,37.764599,-122.416586,Mission Neighborhood Health Center
SAN FRANCISCO,NORTH EAST MEDICAL SERVICES,CA,"1520 Stockton St, San Francisco, CA 94133, USA","NORTH EAST MEDICAL SERVICES, SAN FRANCISCO, CA",(415) 391-9686,37.7999473,-122.4087483,North East Medical Services (NEMS)
SAN FRANCISCO,SAN FRANCISCO COMMUNITY CLINIC CONSORTIUM,CA,"2720 Taylor St #430, San Francisco, CA 94133, USA","SAN FRANCISCO COMMUNITY CLINIC CONSORTIUM, SAN FRANCISCO, CA",(415) 355-2222,37.807569,-122.415534,San Francisco Community Clinic Consortium
SAN FRANCISCO,"SAN FRANCISCO MEDICAL CENTER OUTPATIENT IMPROVEMENT PROGRAMS, INCORPORATED",CA,"229 7th St, San Francisco, CA 94103, USA","SAN FRANCISCO MEDICAL CENTER OUTPATIENT IMPROVEMENT PROGRAMS, INCORPORATED, SAN FRANCISCO, CA",(415) 552-5059,37.7776074,-122.4085452,S F Medical Center Outpatient
SAN GABRIEL,HERALD CHRISTIAN HEALTH CENTER,CA,"923 S San Gabriel Blvd, San Gabriel, CA 91776, USA","HERALD CHRISTIAN HEALTH CENTER, SAN GABRIEL, CA",(626) 286-8700,34.0908169,-118.0910987,Herald Christian Health Center
SAN JOAQUIN,"VALLEY HEALTH TEAM, INC.",CA,"21890 W Colorado Ave, San Joaquin, CA 93660, USA","VALLEY HEALTH TEAM, INC., SAN JOAQUIN, CA",(559) 693-2462,36.6052858,-120.18452240000002,Valley Health Team - San Joaquin Health Center
SAN JOSE,"GARDNER FAMILY HEALTH NETWORK, INC.",CA,"160 E Virginia St, San Jose, CA 95112, USA","GARDNER FAMILY HEALTH NETWORK, INC., SAN JOSE, CA",(408) 287-6200,37.3256093,-121.8780346,Gardner Family Health Network
SAN JOSE,INDIAN HEALTH CENTER OF SANTA CLARA VALLEY,CA,"1333 Meridian Ave, San Jose, CA 95125, USA","INDIAN HEALTH CENTER OF SANTA CLARA VALLEY, SAN JOSE, CA",(408) 445-3400,37.3018257,-121.9140361,Indian Health Center of Santa Clara Valley
SAN JOSE,"SANTA CLARA, COUNTY OF",CA,"Santa Clara County, CA, USA","SANTA CLARA, COUNTY OF, SAN JOSE, CA",,37.3336581,-121.8907041,Santa Clara County
SAN LEANDRO,DAVIS STREET COMMUNITY CENTER INC,CA,"3081 Teagarden St, San Leandro, CA 94577, USA","DAVIS STREET COMMUNITY CENTER INC, SAN LEANDRO, CA",(510) 347-4620,37.7049834,-122.1535341,Davis Street Community Center
SAN MARCOS,NORTH COUNTY HEALTH PROJECT INCORPORATED,CA,"150 Valpreda Rd, San Marcos, CA 92069, USA","NORTH COUNTY HEALTH PROJECT INCORPORATED, SAN MARCOS, CA",(760) 736-6767,33.1404369,-117.1570355,TrueCare San Marcos
SAN MATEO,"SAN MATEO, COUNTY OF",CA,"San Mateo, CA, USA","SAN MATEO, COUNTY OF, SAN MATEO, CA",,37.56299170000001,-122.3255254,San Mateo
SAN PEDRO,HARBOR COMMUNITY CLINIC,CA,"593 W 6th St, San Pedro, CA 90731, USA","HARBOR COMMUNITY CLINIC, SAN PEDRO, CA",(310) 547-0202,33.7385174,-118.2898975,"Harbor Community Clinic - Natalie Rodriguez, ANP"
SAN RAFAEL,RITTER CENTER,CA,"16 Ritter St, San Rafael, CA 94901, USA","RITTER CENTER, SAN RAFAEL, CA",(415) 457-8182,37.9713799,-122.5252452,Ritter Center
SAN YSIDRO,"CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO, INC.",CA,"4004 Beyer Blvd, San Ysidro, CA 92173, USA","CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO, INC., SAN YSIDRO, CA",(619) 662-4100,32.5587158,-117.0472107,San Ysidro Health Center
SANTA ANA,"SERVE THE PEOPLE, INC.",CA,"1206 17th St #101, Santa Ana, CA 92701, USA","SERVE THE PEOPLE, INC., SANTA ANA, CA",(714) 352-2911,33.7596805,-117.8540484,Serve the People Community Health Center
SANTA ANA,"SOUTHLAND INTEGRATED SERVICES, INC.",CA,"1618 W 1st St, Santa Ana, CA 92703, USA","SOUTHLAND INTEGRATED SERVICES, INC., SANTA ANA, CA",(714) 620-7000,33.745113,-117.8903215,"Southland Integrated Services, Inc."
SANTA BARBARA,AMERICAN INDIAN HEALTH & SERVICES,CA,"4326 W Montrose Ave, Chicago, IL 60641, USA","AMERICAN INDIAN HEALTH & SERVICES, SANTA BARBARA, CA",(773) 883-9100,41.9609753,-87.7368015,American Indian Health Service of Chicago Inc
SANTA BARBARA,SANTA BARBARA NEIGHBORHOOD CLINICS,CA,"Administrative Headquarters, 414 E Cota St, Santa Barbara, CA 93101, USA","SANTA BARBARA NEIGHBORHOOD CLINICS, SANTA BARBARA, CA",(844) 594-0343,34.4221777,-119.6917871,Santa Barbara Neighborhood Clinics
SANTA BARBARA,"SANTA BARBARA, COUNTY OF",CA,"Santa Barbara County, CA, USA","SANTA BARBARA, COUNTY OF, SANTA BARBARA, CA",,34.4208321,-119.6982057,Santa Barbara County
SANTA CRUZ,"SANTA CRUZ, COUNTY OF",CA,"Santa Cruz County, CA, USA","SANTA CRUZ, COUNTY OF, SANTA CRUZ, CA",,37.0453988,-121.9579578,Santa Cruz County
SANTA MONICA,WESTSIDE FAMILY HEALTH CENTER,CA,"1711 Ocean Park Blvd, Santa Monica, CA 90405, USA","WESTSIDE FAMILY HEALTH CENTER, SANTA MONICA, CA",(310) 450-2191,34.0127125,-118.466703,Westside Family Health Center
SANTA ROSA,SANTA ROSA COMMUNITY HEALTH CENTERS,CA,"1300 N Dutton Ave, Santa Rosa, CA 95401, USA","SANTA ROSA COMMUNITY HEALTH CENTERS, SANTA ROSA, CA",(707) 396-5151,38.44992120000001,-122.7329597,Santa Rosa Community Health -- Dutton Campus
SAUSALITO,MARIN CITY HEALTH AND WELLNESS CENTER,CA,"630 Drake Ave, Sausalito, CA 94965, USA","MARIN CITY HEALTH AND WELLNESS CENTER, SAUSALITO, CA",(415) 339-8813,37.872598,-122.514671,Marin City Health & Wellness Center
SN BERNRDNO,"INLAND BEHAVIORAL AND HEALTH SERVICES, INC.",CA,"1963 N E St, San Bernardino, CA 92405, USA","INLAND BEHAVIORAL AND HEALTH SERVICES, INC., SN BERNRDNO, CA",(909) 881-6146,34.133204799999994,-117.2938577,Inland Behavioral & Health Services
SN BERNRDNO,SAC HEALTH SYSTEM,CA,"250 S G St, San Bernardino, CA 92410, USA","SAC HEALTH SYSTEM, SN BERNRDNO, CA",(909) 382-7100,34.0967158,-117.2988774,SAC Health System
STOCKTON,"COMMUNITY MEDICAL CENTERS, INC.",CA,"1031 Waterloo Rd, Stockton, CA 95205, USA","COMMUNITY MEDICAL CENTERS, INC., STOCKTON, CA",(209) 940-5600,37.9674832,-121.2726982,"Community Medical Centers, Inc."
STOCKTON,"SAN JOAQUIN, COUNTY OF",CA,"San Joaquin County, CA, USA","SAN JOAQUIN, COUNTY OF, STOCKTON, CA",,37.9175935,-121.1710389,San Joaquin County
TARZANA,"TARZANA TREATMENT CENTER, INC.",CA,"18646 W Oxnard St, Tarzana, CA 91356, USA","TARZANA TREATMENT CENTER, INC., TARZANA, CA",(818) 996-1051,34.1798,-118.5396449,"Tarzana Treatment Center, Inc."
TORRANCE,SOUTH BAY FAMILY HEALTH CARE CENTER INC,CA,"23430 Hawthorne Blvd # 210, Torrance, CA 90505, USA","SOUTH BAY FAMILY HEALTH CARE CENTER INC, TORRANCE, CA",(310) 802-6177,33.8133727,-118.3492743,South Bay Family Healthcare Center
TULARE,ALTURA CENTERS FOR HEALTH,CA,"1101 N Cherry St, Tulare, CA 93274, USA","ALTURA CENTERS FOR HEALTH, TULARE, CA",(559) 686-9097,36.2234423,-119.3380954,Altura Centers for Health
TUSTIN,FAMILIES TOGETHER OF ORANGE COUNTY,CA,"661 W 1st Suite #G, Tustin, CA 92780, USA","FAMILIES TOGETHER OF ORANGE COUNTY, TUSTIN, CA",(714) 665-9890,33.746016999999995,-117.8312209,Families Together of Orange County Community Health Center: Tustin
TUSTIN,"HURTT FAMILY HEALTH CLINIC, INC.",CA,"1 Hope Dr #0221, Tustin, CA 92782, USA","HURTT FAMILY HEALTH CLINIC, INC., TUSTIN, CA",(714) 247-0300,33.7150453,-117.8321937,Hurtt Family Health Clinic
UKIAH,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",CA,"333 Laws Ave, Ukiah, CA 95482, USA","MENDOCINO COMMUNITY HEALTH CLINIC, INC., UKIAH, CA",(707) 468-1010,39.1275444,-123.21183159999998,MCHC Health Center
UNION CITY,TIBURCIO VASQUEZ HEALTH CENTER INCORPORATED,CA,"33255 9th St, Union City, CA 94587, USA","TIBURCIO VASQUEZ HEALTH CENTER INCORPORATED, UNION CITY, CA",(510) 471-5907,37.6026417,-122.026479,Tiburcio Vasquez Health Center
VALENCIA,SAMUEL DIXON FAMILY HEALTH CEN,CA,"25115 Avenue Stanford #A104, Valencia, CA 91355, USA","SAMUEL DIXON FAMILY HEALTH CEN, VALENCIA, CA",(661) 257-2339,34.4367925,-118.57555790000002,Samuel Dixon Family Health Center
VENICE,VENICE FAMILY CLINIC,CA,"604 Rose Ave, Venice, CA 90291, USA","VENICE FAMILY CLINIC, VENICE, CA",(310) 392-8636,33.999148600000005,-118.4715237,Venice Family Clinic
VENTURA,"CLINICAS DEL CAMINO REAL, INC.",CA,"200 S Wells Rd, Ventura, CA 93004, USA","CLINICAS DEL CAMINO REAL, INC., VENTURA, CA",(805) 647-6322,34.2932106,-119.1593567,"Clinicas del Camino Real, Inc."
VISALIA,FAMILY HEALTHCARE NETWORK,CA,"401 E School Ave, Visalia, CA 93291, USA","FAMILY HEALTHCARE NETWORK, VISALIA, CA",(877) 960-3426,36.3327506,-119.2886683,Family HealthCare Network - Visalia School (Medical & Dental)
VISTA,VISTA COMMUNITY CLINIC,CA,"134 Grapevine Rd, Vista, CA 92083, USA","VISTA COMMUNITY CLINIC, VISTA, CA",(760) 631-5000,33.191360499999995,-117.2754366,Vista Community Clinic
W SACRAMENTO,ELICA HEALTH CENTERS,CA,"155 15th St, West Sacramento, CA 95691, USA","ELICA HEALTH CENTERS, W SACRAMENTO, CA",(916) 454-2345,38.57084329999999,-121.525977,Elica Health Centers - 15th Street
WATSONVILLE,SALUD PARA LA GENTE,CA,"204 E Beach St, Watsonville, CA 95076, USA","SALUD PARA LA GENTE, WATSONVILLE, CA",(831) 728-0222,36.911946,-121.753841,Salud Para La Gente
WEST COVINA,EAST VALLEY COMMUNITY HEALTH CENTER INC,CA,"420 S Glendora Ave, West Covina, CA 91790, USA","EAST VALLEY COMMUNITY HEALTH CENTER INC, WEST COVINA, CA",(626) 919-5724,34.0673027,-117.9249457,East Valley Community Health Center
WILMINGTON,WILMINGTON COMMUNITY CLINIC,CA,"1009 N Avalon Blvd, Wilmington, CA 90744, USA","WILMINGTON COMMUNITY CLINIC, WILMINGTON, CA",(310) 549-5760,33.783189,-118.262992,Wilmington Community Clinic
