,fid,hospital_name,address,city,zip,placekey,hospital_pk,lat,lon
159,159,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,86403,223@5z9-7pm-qzz,030069,34.479896858039595,-114.33824502222863
160,160,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,86426,222@5z9-bt9-3nq,030117,35.002116702601754,-114.59559758512259
161,161,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,86442,222@5z9-dmx-kmk,030101,35.11103160401696,-114.55600652621257
162,162,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,85901,222@8th-b8y-99f,030062,34.2034501514021,-110.01700367746167
163,163,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,86047,222@8tg-8jq-xwk,031311,35.0352061232913,-110.69251792304533
164,164,CORNERSTONE SPECIALTY HOSPITALS TUCSON,7220 EAST ROSEWOOD STREET,TUCSON,85710,222@8ts-3h8-nbk,032004,32.2304794134036,-110.83770600146342
165,165,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,85711,223@8ts-3n9-9s5,030011,32.226097988614434,-110.85386716266106
166,166,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,85724,227@8ts-3m3-yjv,030064,32.24210081775327,-110.943891201381
167,167,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,85755,222@8ts-34m-whq,030114,32.42818142684853,-110.94939165843924
168,168,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,85712,222@8ts-3mx-s3q,030006,32.25270277215059,-110.88106601865131
169,169,SANTA CRUZ VALLEY REGIONAL HOSPITAL,4455 SOUTH I-19 FRONTAGE ROAD,GREEN VALLEY,85614,222@8ts-7dg-q2k,030137,31.806440873391015,-111.00982089815236
170,170,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,85713,225@8ts-3pw-s5z,030111,32.17475415730612,-110.92851315187822
171,171,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,85741,222@8tr-zbf-qxq,030085,32.32045521895368,-111.01067900872458
172,172,CURAHEALTH TUCSON,355 NORTH WILMOT ROAD,TUCSON,85711,222@8ts-3n9-5xq,032002,32.22549876848869,-110.85838292344836
173,173,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,85745,222@8ts-3pc-5xq,030010,32.22790419410442,-110.99988013571036
174,174,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,QUEEN CREEK,85140,222@8tt-254-6tv,030130,33.21432373843951,-111.56516561265515
175,175,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,85120,223@8ts-zk5-9pv,030134,33.39446761072113,-111.56688492251924
176,176,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,85122,222@8ts-cjw-6rk,030016,32.88115541402641,-111.70886576712101
177,177,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,85621,222@8tt-7z4-btv,031313,31.33957848434294,-110.95882808847735
178,178,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,86326,222@5z9-t65-bx5,030007,34.73520388943714,-112.02999628786323
179,179,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,86301,222@5zb-t2h-mkz,030012,34.558652053827466,-112.48124654418577
180,180,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,85364,222@8sc-xfx-85f,030013,32.68220567125289,-114.63586249448895
181,181,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,STUTTGART,72160,222@5ps-gzp-2tv,040072,34.51773658356329,-91.55936646051573
182,182,"DEWITT HOSPITAL & NURSING HOME, INC",1641 WHITEHEAD DRIVE,DE WITT,72042,222@5ps-h2p-tgk,041314,34.278986974043825,-91.33875701836163
183,183,NEA BAPTIST MEMORIAL HOSPITAL,4800 EAST JOHNSON AVENUE,JONESBORO,72405,222@5pt-4rm-zvf,040118,35.86593166646348,-90.63725657420912
184,184,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,71635,222@8f2-zhq-xnq,041323,33.138685507830075,-91.9390924637168
185,185,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,72653,222@5pt-c33-4gk,04T027,36.34225380541615,-92.3963302612763
186,186,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,72653,222@5pt-c33-4gk,040027,36.34225380541615,-92.3963302612763
187,187,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,GRAVETTE,72736,222@5r8-77g-hyv,041331,36.40865638873272,-94.46107768862704
188,188,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,72758,222@5r8-759-zcq,040010,36.309274634875514,-94.18353046853821
189,189,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,72761,222@5r6-wyk-xbk,040001,36.18963595623718,-94.50773058317719
190,190,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,72601,222@5r8-9ky-6rk,040017,36.2358258247744,-93.10906120066872
191,191,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,WARREN,71671,223@8dz-sjf-cnq,041327,33.61064084554096,-92.05918043410058
192,192,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,BERRYVILLE,72616,222@5r8-57k-nh5,041329,36.358270687808236,-93.55126225111376
193,193,EUREKA SPRINGS HOSPITAL COMMISSION,24 NORRIS STREET,EUREKA SPRINGS,72632,222@5r8-52m-qs5,041304,36.40055521052073,-93.74408945603565
194,194,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,ARKADELPHIA,71923,223@8f2-72d-t7q,041321,34.12328692599975,-93.08812895443441
195,195,PIGGOTT COMMUNITY HOSPITAL ,216 EAST MAIN STREET,PIGGOTT,72454,22c@5pt-23q-btv,041330,36.382556448309266,-90.1883604957704
196,196,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,1800 BYPASS ROAD,HEBER SPRINGS,72543,222@5pr-qqy-6kz,041312,35.503345717530365,-91.99821185447973
197,197,MAGNOLIA REGIONAL MEDICAL CENTER,101 HOSPITAL DRIVE,MAGNOLIA,71753,223@8dz-7ym-tn5,040067,33.274750535990684,-93.23854488341445
198,198,CHI ST VINCENT MORRILTON,#4 HOSPITAL DRIVE,MORRILTON,72110,222@5ps-7cj-p7q,041324,35.167852212996856,-92.72095163985192
199,199,ST BERNARDS MEDICAL CENTER,225 E WASHIINGTON AVENUE,JONESBORO,72401,222@5pt-4q8-cdv,040020,35.837062793221605,-90.7029493948517
200,200,ARKANSAS CONTINUED CARE HOSPITAL OF JONESBORO,"3024 RED WOLF BOULEVARD, SUITE 1",JONESBORO,72401,224@5pt-4py-vxq,042013,35.808316452473626,-90.66635216620928
201,201,BAPTIST HEALTH - VAN BUREN,211 CRAWFORD MEMORIAL DRIVE,VAN BUREN,72956,222@5r7-7jx-2zf,040018,35.43532832142064,-94.33807031993484
202,202,"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN, INC",2100 NORTH SEVENTH STREET,WEST MEMPHIS,72301,222@5ps-3yy-8sq,040156,35.1673024389503,-90.17734199154442
203,203,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,72396,224@5pr-yy8-g6k,041307,35.22483871346418,-90.78640381516527
204,204,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,FORDYCE,71742,227@8dz-xy3-52k,041317,33.8111599146603,-92.42595102657268
205,205,MCGEHEE HOSPITAL,900 SOUTH THIRD STREET,MCGEHEE,71654,225@8dz-vsf-ht9,041308,33.617621458964216,-91.39298239975108
206,206,DELTA MEMORIAL HOSPITAL,811 HIGHWAY 65 SOUTH,DUMAS,71639,222@8dz-vc7-x5z,041326,33.87345178904802,-91.48043096158976
207,207,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,71655,222@8dz-srx-t35,040051,33.610791909625874,-91.81695777215572
208,208,CONWAY REGIONAL HEALTH SYSTEM,2302 COLLEGE AVENUE,CONWAY,72034,225@5ps-78r-jgk,040029,35.085822685377096,-92.45847354379133
209,209,BAPTIST HEALTH MEDICAL CENTER- CONWAY,1555 EXCHANGE AVENUE,CONWAY,72032,222@5ps-79d-kzz,040154,35.05627974971308,-92.41893378935366
210,210,MERCY HOSPITAL TURNER MEMORIAL,801 WEST RIVER STREET,OZARK,72949,227@5r7-5q5-hbk,041303,35.486723654686166,-93.83409720024126
211,211,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,SALEM,72576,222@5pr-v72-c89,041322,36.3828435666481,-91.81110114974595
212,212,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,71903,222@8f2-2wv-hyv,040026,34.46705433966896,-93.06717748142928
213,213,LEVI HOSPITAL,300 PROSPECT AVE,HOT SPRINGS,71901,222@8f2-2wt-249,040132,34.51066265838014,-93.05721410089933
214,214,CHRISTUS DUBUIS HOSPITAL OF HOT SPRINGS,"300 WERNER STREET, 3RD FLOOR",HOT SPRINGS,71913,222@8f2-2wv-hyv,042004,34.46705433966896,-93.06717748142928
215,215,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,71901,222@8f2-2wr-b49,040078,34.48577826251488,-93.03529456176206
216,216,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,72450,222@5pt-529-59f,040039,36.05207305896482,-90.49792510924591
217,217,WADLEY REGIONAL MEDICAL CENTER AT HOPE,2001 SOUTH MAIN,HOPE,71801,222@8dz-94f-vj9,040153,33.64855506974271,-93.58386280320543
218,218,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,1001 SCHNEIDER DRIVE,MALVERN,72104,222@8f2-3kv-5cq,040076,34.35792001674736,-92.78579997104859
219,219,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,NASHVILLE,71852,222@8dz-krf-j35,041311,33.94930523833762,-93.8807209426755
220,220,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,72503,223@5pr-mxs-whq,040119,35.76808971672134,-91.63445923889711
221,221,"IZARD COUNTY MEDICAL CENTER, LLC",61 GRASSE STREET,CALICO ROCK,72519,222@5pt-bgt-j35,041306,36.126341689312405,-92.1282143443141
222,222,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,71603,222@8dz-t9k-cbk,040071,34.18801138012965,-92.0183790728647
223,223,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,72830,223@5ps-8c2-qcq,040002,35.46223778034282,-93.44457258902301
224,224,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN STREET,WALNUT RIDGE,72476,222@5pr-syb-6ff,041309,36.07403194969146,-90.9675149535762
225,225,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,71822,222@8dz-qsc-cnq,041320,33.669076003018,-94.1348656304565
226,226,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN,BOONEVILLE,72927,225@5r6-zk3-3bk,041318,35.140669545412024,-93.936130382898
227,227,NORTH LOGAN MERCY HOSPITAL,500 EAST ACADEMY,PARIS,72855,222@5r7-6zg-v4v,041300,35.28957820766114,-93.72509834296845
228,228,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,72315,222@5pt-2zt-gzf,040069,35.94250769235948,-89.91507925001082
229,229,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,72370,225@5pt-2y3-8sq,041316,35.70031543774498,-89.97571439053353
230,230,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,71701,222@8dz-c6m-xt9,040050,33.575863613813944,-92.83587147860536
231,231,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING JR DRIVE,HELENA,72342,222@8f6-336-tjv,040085,34.510541251510254,-90.62739527020196
232,232,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,71953,222@8dz-mc8-4vz,040015,34.588390447387006,-94.22124161524098
233,233,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,72801,222@5ps-9t7-wff,040041,35.284245593294344,-93.14954585367818
234,234,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,72120,222@5ps-hy9-t35,040137,34.81254101092524,-92.20841199049174
235,235,"ARKANSAS HEART HOSPITAL, LLC",1701 S SHACKLEFORD ROAD,LITTLE ROCK,72211,222@5ps-j5j-4y9,040134,34.73913847043624,-92.3940021903014
236,236,CORNERSTONE HOSPITAL LITTLE ROCK,"2 ST VINCENT CIRCLE, 6TH FLOOR",LITTLE ROCK,72205,222@5ps-jc6-nkf,042010,34.750682935450676,-92.33850415672597
237,237,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,72117,222@5ps-hws-rff,040036,34.78420651092549,-92.22332328459787
238,238,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,72118,222@5ps-j77-dsq,040147,34.80087080623908,-92.34892737895011
239,239,BAPTIST HEALTH EXTENDED CARE HOSPITAL-LR INC,"9601 BAPTIST HEALTH DRIVE, 1OTH FLOOR",LITTLE ROCK,72205,222@5ps-j5h-t7q,042012,34.74523442015186,-92.38091784107316
240,240,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,LITTLE ROCK,72205,222@5ps-jc6-nkf,040007,34.750682935450676,-92.33850415672597
241,241,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,72455,222@5pr-s4s-47q,040047,36.2901270591602,-90.99731203191992
242,242,WOODRIDGE BEHAVIORAL CARE OF FORREST CITY,1521 ALBERT ST,FORREST CITY,72335,226@5pr-zv6-gx5,04L115,35.016583011509645,-90.7733698951228
243,243,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,72335,222@5pr-ygw-h5z,040019,35.039906720378795,-90.77634825584289
244,244,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,72015,222@8f2-4xn-835,040084,34.57385999055057,-92.58510390867193
245,245,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,WALDRON,72958,222@5r7-4w2-sh5,041305,34.894578616947925,-94.10637017914095
246,246,SELECT SPECIALITY HOSPITAL-FORT SMITH INC,1001 TOWSON AVENUE,FORT SMITH,72901,224@5r7-3vc-gc5,042006,35.37514842435437,-94.41738789634041
247,247,CHRISTUS DUBUIS HOSPITAL OF FORT SMITH,"7301 ROGERS AVENUE, # 4",FORT SMITH,72903,222@5r7-7m8-vmk,042008,35.355495153657834,-94.35383495424907
248,248,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVE,FORT SMITH,72903,222@5r7-7m8-vmk,040062,35.355495153657834,-94.35383495424907
249,249,BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,FORT SMITH,72901,224@5r7-3vc-gc5,040055,35.37514842435437,-94.41738789634041
250,250,STONE COUNTY MEDICAL CENTER,2106 EAST MAIN STREET,MOUNTAIN VIEW,72560,222@5pr-pjc-dd9,041310,35.85628142153048,-92.08322386917007
251,251,MEDICAL CENTER OF SOUTH ARKANSAS,700 WEST GROVE STREET,EL DORADO,71730,225@8dz-9wn-ct9,040088,33.21858163984702,-92.67071419711841
252,252,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,CLINTON,72031,222@5ps-cc7-mzf,041313,35.55942637210517,-92.45198552570471
253,253,REGENCY HOSPITAL OF NORTHWEST ARKANSAS,609 WEST MAPLE AVENUE,SPRINGDALE,72764,222@5r8-6mz-b8v,042009,36.18053476196476,-94.1375582744572
254,254,WOODRIDGE OF THE OZARKS,2466 S 48TH STREET,SPRINGDALE,72762,222@5r8-6nw-z2k,04L120,36.16412496228504,-94.18512521160446
255,255,NORTHWEST MEDICAL CENTER,609 WEST MAPLE AVENUE,SPRINGDALE,72764,222@5r8-6mz-b8v,040022,36.18053476196476,-94.1375582744572
256,256,"ARKANSAS CHILDREN'S NORTHWEST, INC",2601 GENE GEORGE BOULEVARD,SPRINGDALE,72762,222@5r8-6nx-7dv,043301,36.162071928526885,-94.19107108580303
257,257,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,FAYETTEVILLE,72703,222@5r8-88g-4d9,040004,36.10976250628285,-94.15987782306584
258,258,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,3873 NORTH PARKVIEW DRIVE,FAYETTEVILLE,72703,222@5r8-7z3-j35,040152,36.121128162923256,-94.13396391525725
259,259,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,72143,226@5ps-mmq-x5z,040014,35.251513003332974,-91.69233181509043
260,260,ADVANCED CARE HOSPITAL WHITE COUNTY,1200 SOUTH MAIN STREET,SEARCY,72143,222@5ps-pgq-4sq,042011,35.23361756435245,-91.73167830206665
261,261,DARDANELLE HOSPITAL,200 NORTH THIRD STREET,DARDANELLE,72834,225@5ps-9cj-dd9,041302,35.22059842061831,-93.15681106319356
262,262,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,72833,222@5r7-6dc-hnq,040011,35.053979666333916,-93.38788343732254
263,263,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,94546,222@5vg-87q-bzf,050488,37.69789411913773,-122.08961228215269
264,264,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,2800 BENEDICT DRIVE,SAN LEANDRO,94577,222@5vg-85d-4vz,052034,37.71547311017068,-122.13078344830765
265,265,HIGHLAND HOSPITAL,1411 EAST 31ST STREET,OAKLAND,94602,222@5vg-85n-bff,050320,37.79820151482222,-122.23093015024637
266,266,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,94609,224@5vg-7fn-3h5,050043,37.82092764215733,-122.26338643742329
267,267,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,94611,224@5vg-7fj-kzz,050075,37.82346554542353,-122.25700098038998
268,268,ALAMEDA HOSPITAL,2070 CLINTON AVENUE,ALAMEDA,94501,225@5vg-85r-9zz,050211,37.762879872842156,-122.25351426367492
269,269,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,94545,222@5vh-b3c-kmk,050002,37.63250019511685,-122.08796878615082
270,270,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,94588,222@5vg-9wm-5s5,050283,37.69447095180276,-121.8808335011675
271,271,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,2450 ASHBY AVENUE,BERKELEY,94705,223@5vg-7qk-3wk,050305,37.855681085970204,-122.25734949400513
272,272,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,94538,222@5vh-9p9-ghq,050512,37.55248438792693,-121.9746181250114
273,273,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,94577,224@5vg-859-975,050777,37.70650081453602,-122.16543256734502
274,274,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,747 52ND STREET,OAKLAND,94609,224@5vg-7fm-hqz,053301,37.83736109338745,-122.26684661345364
275,275,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,94538,222@5vh-9p9-p5f,050195,37.556692270015304,-121.9798678383672
276,276,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,95642,222@5vh-vn4-c5z,050014,38.35061354931203,-120.76455097686254
277,277,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,95966,22b@5vg-z3z-yn5,050030,39.50521663009536,-121.54080154404964
278,278,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,95948,224@5vg-yxt-ch5,051311,39.36813006829188,-121.68982242408453
279,279,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,95926,222@5vh-25v-q2k,050039,39.74209626511602,-121.85073505445558
280,280,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,95249,222@5vh-vjs-2rk,051332,38.190221183708445,-120.67055291309602
281,281,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,95932,222@5vg-xp2-zs5,050783,39.20597976289132,-122.0012855629205
282,282,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,94583,222@5vg-b2s-kvf,050689,37.77616636133765,-121.95820783476141
283,283,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,94531,223@5vg-9ds-xh5,050760,37.95086017258608,-121.77518049732568
284,284,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,94553,222@5vg-43m-snq,050276,38.006657480604744,-122.13313687495459
285,285,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,94509,224@5vg-9dn-fxq,050523,37.9822606869532,-121.80308977449094
286,286,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,94596,222@5vg-9jk-hdv,050072,37.89209195801807,-122.05972580642472
287,287,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,94598,222@5vg-9jb-7h5,050180,37.9124299849353,-122.04122438411078
288,288,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,94520,222@5vg-9gn-3yv,050496,37.98374157898982,-122.0351184430487
289,289,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,95531,226@5v8-pfy-4sq,050417,41.77225454829829,-124.1951486609147
290,290,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,95667,223@5vg-nx5-qpv,050254,38.72421066700683,-120.79176085324902
291,291,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,222@5yw-bfw-5xq,050352,38.91126880147481,-119.99763178254827
292,292,VALLEY CHILDREN'S HOSPITAL,9300 VALLEY CHILDRENS PLACE,MADERA,93636,222@5z7-s4x-fj9,053300,36.884156630606185,-119.80124695260236
293,293,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO ST,FRESNO,93710,224@5z7-stv-gp9,050708,36.82516603624563,-119.78160172939118
294,294,ADVENTIST HEALTH REEDLEY,372 W CYPRESS AVE,REEDLEY,93654,222@5z6-x2r-w49,050192,36.60852746576898,-119.45241852060188
295,295,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,93611,222@5z7-svs-v4v,050492,36.83929496210975,-119.65995400201226
296,296,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,93720,22d@5z7-s48-3bk,050710,36.83773979303556,-119.8470905811693
297,297,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,93710,222@5z7-sty-fpv,050093,36.835049962879474,-119.76528558727895
298,298,FRESNO HEART AND SURGICAL HOSPITAL,15 EAST AUDUBON DRIVE,FRESNO,93720,222@5z7-s4w-dqf,050732,36.8595513954252,-119.7888113399376
299,299,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,93721,222@5z7-swr-8d9,050060,36.74205308362245,-119.78385502193576
300,300,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,95988,222@5vh-2d7-68v,051306,39.52168332939163,-122.20846459452977
301,301,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,95521,222@5tz-bfx-xh5,050028,40.89676669152699,-124.09103762877176
302,302,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,95542,223@5v2-f6z-syv,051309,40.101791033349485,-123.79247680706983
303,303,REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,95540,222@5tz-fq4-yd9,051318,40.581954941510375,-124.13613235675051
304,304,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,95501,223@5tz-fzq-y7q,050006,40.783864875080916,-124.14197666821697
305,305,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,92227,222@5z6-gtv-xnq,050342,32.95862655123196,-115.55386132423354
306,306,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,92243,222@8sc-wh5-nt9,050045,32.78081196642669,-115.56869669299627
307,307,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,93545,222@5z7-kn8-ty9,051302,36.608390934798656,-118.05774149381952
308,308,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,93514,222@5z7-gpz-g6k,051324,37.36231763792286,-118.40552321941068
309,309,ADVENTIST HEALTH DELANO,1401 GARCES HIGHWAY,DELANO,93215,222@5z7-2g6-zpv,050608,35.76264148326569,-119.23829090506054
310,310,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,222@5z8-p26-sqz,050295,35.37276506081866,-119.02723564333037
311,311,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,93561,222@5z8-n7g-qfz,051301,35.147756703869625,-118.45193400574092
312,312,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,93308,222@5z8-nym-d35,050724,35.385877730140706,-119.03856471157307
313,313,GOOD SAMARITAN HOSPITAL,901 OLIVE DRIVE,BAKERSFIELD,93308,223@5z8-nyd-gtv,050257,35.412104801044244,-119.0392476414748
314,314,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,93301,222@5z8-nym-mff,050455,35.38319959113083,-119.01901439487192
315,315,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,222@5z8-ny5-8y9,050315,35.38289905550696,-118.9710467519338
316,316,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,93240,222@5z8-gmx-tn5,051314,35.635588804199635,-118.4073274052053
317,317,RIDGECREST REGIONAL HOSPITAL,1081 NORTH CHINA LAKE BLVD,RIDGECREST,93555,223@5z5-g5y-syv,051333,35.64124660261531,-117.67109517643607
318,318,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,93301,222@5z8-nyq-6ff,050036,35.39214324561492,-119.00725568391466
319,319,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,HANFORD,93230,223@5z6-t7d-t5f,050121,36.32269099561396,-119.66691634351204
