lat,lon,hospital_pk,hospital_name,address,city,zip,hospital_subtype,fips_code
33.13824,-91.93917,41323,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,71635,Critical Access Hospitals,5003
36.34297,-92.39585,40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,72653,Short Term,5005
36.34297,-92.39585,04T027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,72653,Short Term,5005
36.40915,-94.46033,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,GRAVETTE,72736,Critical Access Hospitals,5007
36.3096,-94.183,40010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,72758,Short Term,5007
36.18999,-94.50773,40001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,72761,Short Term,5007
36.23648,-93.10918,40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,72601,Short Term,5009
33.61053,-92.0587,41327,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,WARREN,71671,Critical Access Hospitals,5011
36.40039,-93.74407,41304,EUREKA SPRINGS HOSPITAL COMMISSION,24 NORRIS STREET,EUREKA SPRINGS,72632,Critical Access Hospitals,5015
36.35821,-93.55171,41329,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,BERRYVILLE,72616,Critical Access Hospitals,5015
33.3062,-91.29037,41328,CHICOT MEMORIAL MEDICAL CENTER,2729 SOUTH HIGHWAY 65 & 82,LAKE VILLAGE,71653,Critical Access Hospitals,5017
34.12318,-93.08849,41321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,ARKADELPHIA,71923,Critical Access Hospitals,5019
36.39039,-90.20462,41330,PIGGOTT COMMUNITY HOSPITAL ,216 EAST MAIN STREET,PIGGOTT,72454,Critical Access Hospitals,5021
35.50453,-92.00071,41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,1800 BYPASS ROAD,HEBER SPRINGS,72543,Critical Access Hospitals,5023
33.27474,-93.23913,40067,MAGNOLIA REGIONAL MEDICAL CENTER,101 HOSPITAL DRIVE,MAGNOLIA,71753,Short Term,5027
35.1683,-92.72124,41324,CHI ST VINCENT MORRILTON,#4 HOSPITAL DRIVE,MORRILTON,72110,Critical Access Hospitals,5029
35.83633,-90.70249,40020,ST BERNARDS MEDICAL CENTER,225 E WASHIINGTON AVENUE,JONESBORO,72401,Short Term,5031
35.83525,-90.70507,42013,ARKANSAS CONTINUED CARE HOSPITAL OF JONESBORO,"3024 RED WOLF BOULEVARD, SUITE 1",JONESBORO,72401,Long Term,5031
35.43518,-94.33868,40018,BAPTIST HEALTH - VAN BUREN,211 CRAWFORD MEMORIAL DRIVE,VAN BUREN,72956,Short Term,5033
33.525436,-88.427422,40156,"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN, INC",2100 NORTH SEVENTH STREET,WEST MEMPHIS,72301,Short Term,5035
35.21966,-90.78627,41307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,72396,Critical Access Hospitals,5037
33.81084,-92.42505,41317,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,FORDYCE,71742,Critical Access Hospitals,5039
38.74534,-108.04707,41326,DELTA MEMORIAL HOSPITAL,811 HIGHWAY 65 SOUTH,DUMAS,71639,Critical Access Hospitals,5041
33.61832,-91.39255,41308,MCGEHEE HOSPITAL,900 SOUTH THIRD STREET,MCGEHEE,71654,Critical Access Hospitals,5041
37.91938,-89.81139,40051,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,71655,Short Term,5043
35.05704,-92.41928,40154,BAPTIST HEALTH MEDICAL CENTER- CONWAY,1555 EXCHANGE AVENUE,CONWAY,72032,Short Term,5045
35.221992,-92.386865,40029,CONWAY REGIONAL HEALTH SYSTEM,2302 COLLEGE AVENUE,CONWAY,72034,Short Term,5045
57.54174,-2.95539,41303,MERCY HOSPITAL TURNER MEMORIAL,801 WEST RIVER STREET,OZARK,72949,Critical Access Hospitals,5047
36.38294,-91.81079,41322,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,SALEM,72576,Critical Access Hospitals,5049
44.83605,-114.79135,40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,71903,Short Term,5051
46.72453,-71.25832,40132,LEVI HOSPITAL,300 PROSPECT AVE,HOT SPRINGS,71901,Short Term,5051
44.83605,-114.79135,42004,CHRISTUS DUBUIS HOSPITAL OF HOT SPRINGS,"300 WERNER STREET, 3RD FLOOR",HOT SPRINGS,71913,Long Term,5051
34.486,-93.03521,40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,71901,Short Term,5051
36.05187,-90.49839,40039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,72450,Short Term,5055
33.64814,-93.58506,40153,WADLEY REGIONAL MEDICAL CENTER AT HOPE,2001 SOUTH MAIN,HOPE,71801,Short Term,5057
34.35914,-92.78565,40076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,1001 SCHNEIDER DRIVE,MALVERN,72104,Short Term,5059
33.9521,-93.85705,41311,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,NASHVILLE,71852,Critical Access Hospitals,5061
35.76804,-91.63408,40119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,72503,Short Term,5063
36.12675,-92.12825,41306,"IZARD COUNTY MEDICAL CENTER, LLC",61 GRASSE STREET,CALICO ROCK,72519,Critical Access Hospitals,5065
34.18754,-92.01846,40071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,71603,Short Term,5069
35.46194,-93.44524,40002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,72830,Short Term,5071
36.07409,-90.9677,41309,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN STREET,WALNUT RIDGE,72476,Critical Access Hospitals,5075
33.66926,-94.13507,41320,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,71822,Critical Access Hospitals,5081
35.14045,-93.93466,41318,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN,BOONEVILLE,72927,Critical Access Hospitals,5083
35.28903,-93.72505,41300,NORTH LOGAN MERCY HOSPITAL,500 EAST ACADEMY,PARIS,72855,Critical Access Hospitals,5083
35.69984,-89.97571,41316,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,72370,Critical Access Hospitals,5093
35.94167,-89.91874,40069,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,72315,Short Term,5093
33.57548,-92.83583,40050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,71701,Short Term,5103
34.51007,-90.62742,40085,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING JR DRIVE,HELENA,72342,Short Term,5107
34.58946,-94.22101,40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,71953,Short Term,5113
36.39377,-97.87091,40041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,72801,Short Term,5115
34.74122,-92.29192,43300,ARKANSAS CHILDREN'S HOSPITAL,"1 CHILDREN'S WAY, SLOT 301",LITTLE ROCK,72202,Childrens Hospitals,5119
34.78353,-92.22212,40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,9601 INTERSTATE,LITTLE ROCK,72205,Short Term,5119
15.49418,120.56893,42012,BAPTIST HEALTH EXTENDED CARE HOSPITAL-LR INC,"9601 BAPTIST HEALTH DRIVE, 1OTH FLOOR",LITTLE ROCK,72205,Long Term,5119
36.32882,-91.70021,40134,"ARKANSAS HEART HOSPITAL, LLC",1701 S SHACKLEFORD ROAD,LITTLE ROCK,72211,Short Term,5119
23.71233,90.40071,40147,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,72118,Short Term,5119
34.75031,-92.33897,40007,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,LITTLE ROCK,72205,Short Term,5119
29.71179,-95.39315,40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,72205,Short Term,5119
34.78353,-92.22212,40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,72117,Short Term,5119
-37.80797,144.97565,40137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,72120,Short Term,5119
9.06248,7.47517,42010,CORNERSTONE HOSPITAL LITTLE ROCK,"2 ST VINCENT CIRCLE, 6TH FLOOR",LITTLE ROCK,72205,Long Term,5119
29.71179,-95.39315,40047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,72455,Short Term,5121
35.02609,-90.77931,40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,72335,Short Term,5123
34.57292,-92.58526,40084,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,72015,Short Term,5125
34.89473,-94.10615,41305,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,WALDRON,72958,Critical Access Hospitals,5127
35.3847,-94.42145,42008,CHRISTUS DUBUIS HOSPITAL OF FORT SMITH,"7301 ROGERS AVENUE, # 4",FORT SMITH,72903,Long Term,5131
35.37433,-94.42107,40055,BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,FORT SMITH,72901,Short Term,5131
35.35379,-94.35294,40062,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVE,FORT SMITH,72903,Short Term,5131
40.81229,-81.39694,42006,SELECT SPECIALITY HOSPITAL-FORT SMITH INC,1001 TOWSON AVENUE,FORT SMITH,72901,Long Term,5131
35.85642,-92.08313,41310,STONE COUNTY MEDICAL CENTER,2106 EAST MAIN STREET,MOUNTAIN VIEW,72560,Critical Access Hospitals,5137
33.21852,-92.6723,40088,MEDICAL CENTER OF SOUTH ARKANSAS,700 WEST GROVE STREET,EL DORADO,71730,Short Term,5139
35.55961,-92.45208,41313,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,CLINTON,72031,Critical Access Hospitals,5141
36.10948,-94.15814,40004,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,FAYETTEVILLE,72703,Short Term,5143
34.74054007,-92.29159822,43301,"ARKANSAS CHILDREN'S NORTHWEST, INC",2601 GENE GEORGE BOULEVARD,SPRINGDALE,72762,Childrens Hospitals,5143
33.93024,-87.82443,40022,NORTHWEST MEDICAL CENTER,609 WEST MAPLE AVENUE,SPRINGDALE,72764,Short Term,5143
36.135524,-94.186154,40152,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,3873 NORTH PARKVIEW DRIVE,FAYETTEVILLE,72703,Short Term,5143
36.16255,-94.19013,42009,REGENCY HOSPITAL OF NORTHWEST ARKANSAS,609 WEST MAPLE AVENUE,SPRINGDALE,72764,Long Term,5143
35.94895,-85.47695,40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,72143,Short Term,5145
22.59886,79.61095,42011,ADVANCED CARE HOSPITAL WHITE COUNTY,1200 SOUTH MAIN STREET,SEARCY,72143,Long Term,5145
35.22024,-93.15654,41302,DARDANELLE HOSPITAL,200 NORTH THIRD STREET,DARDANELLE,72834,Critical Access Hospitals,5149
35.05458,-93.38752,40011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,72833,Short Term,5149
37.83686,-122.26706,53301,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,747 52ND STREET,OAKLAND,94609,Childrens Hospitals,6001
37.63319,-122.08933,50002,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,94545,Short Term,6001
40.1839,-80.24643,50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,94538,Short Term,6001
37.76319,-122.25402,50211,ALAMEDA HOSPITAL,2070 CLINTON AVENUE,ALAMEDA,94501,Short Term,6001
37.704724,-121.872685,50283,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,94588,Short Term,6001
37.54068,-77.43367,50075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,94611,Short Term,6001
37.77356771,-121.956913,52034,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,2800 BENEDICT DRIVE,SAN LEANDRO,94577,Long Term,6001
37.69819,-122.08948,50488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,94546,Short Term,6001
16.96607,82.24483,50512,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,94538,Short Term,6001
37.85593,-122.25731,50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,2450 ASHBY AVENUE,BERKELEY,94705,Short Term,6001
37.72832,-122.15856,50777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,94577,Short Term,6001
37.79828,-122.23167,50320,HIGHLAND HOSPITAL,1411 EAST 31ST STREET,OAKLAND,94602,Short Term,6001
37.82112,-122.26379,50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,94609,Short Term,6001
38.35071,-120.76469,50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,95642,Short Term,6005
39.50592,-121.54096,50030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,95966,Short Term,6007
39.36769,-121.68955,51311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,95948,Critical Access Hospitals,6007
39.74162,-121.85101,50039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,95926,Short Term,6007
38.1902,-120.67,51332,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,95249,Critical Access Hospitals,6009
39.206336,-122.000684,50783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,95932,Short Term,6011
37.98288,-121.80287,50523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,94509,Short Term,6013
37.91304,-122.04078,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,94598,Short Term,6013
37.95142494,-121.776645,50760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,94531,Short Term,6013
37.9825,-122.03321,50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,94520,Short Term,6013
37.77607,-121.9583,50689,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,94583,Short Term,6013
37.90162,-122.06189,50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,94596,Short Term,6013
38.00654,-122.13311,50276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,94553,Short Term,6013
41.7745,-124.19399,50417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,95531,Short Term,6015
35.46523,-86.78493,50254,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,95667,Short Term,6017
38.91187,-119.99656,50352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,Short Term,6017
36.74271,-119.78406,50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,93721,Short Term,6019
36.8353,-119.76574,50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,93710,Short Term,6019
36.83913,-119.6606,50492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,93611,Short Term,6019
23.71233,90.40071,50708,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO ST,FRESNO,93710,Short Term,6019
16.96607,82.24483,50710,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,93720,Short Term,6019
19.23368,72.86007,50732,FRESNO HEART AND SURGICAL HOSPITAL,15 EAST AUDUBON DRIVE,FRESNO,93720,Short Term,6019
36.88414,-119.80102,53300,VALLEY CHILDREN'S HOSPITAL,9300 VALLEY CHILDRENS PLACE,MADERA,93636,Childrens Hospitals,6019
36.591847,-119.437352,50192,ADVENTIST HEALTH REEDLEY,372 W CYPRESS AVE,REEDLEY,93654,Short Term,6019
39.52115,-122.20814,51306,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,95988,Critical Access Hospitals,6021
40.58232,-124.13652,51318,REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,95540,Critical Access Hospitals,6023
40.10157,-123.79244,51309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,95542,Critical Access Hospitals,6023
38.03172,-84.5214,50006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,95501,Short Term,6023
40.8963,-124.09141,50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,95521,Short Term,6023
32.9596,-115.55404,50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,92227,Short Term,6025
32.78044,-115.5685,50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,92243,Short Term,6025
36.609089,-118.058034,51302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,93545,Critical Access Hospitals,6027
9.44541,-0.00453,51324,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,93514,Critical Access Hospitals,6027
35.14717,-118.45039,51301,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,93561,Critical Access Hospitals,6029
35.38306,-119.01917,50455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,93301,Short Term,6029
38.04234,-84.50113,50257,GOOD SAMARITAN HOSPITAL,901 OLIVE DRIVE,BAKERSFIELD,93308,Short Term,6029
35.3852,-119.03996,50724,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,93308,Short Term,6029
25.74211,-80.21489,50295,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,Short Term,6029
35.63533,-118.40679,50315,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,Short Term,6029
35.39194,-119.00678,50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,93301,Short Term,6029
29.043888,-81.317465,50608,ADVENTIST HEALTH DELANO,1401 GARCES HIGHWAY,DELANO,93215,Short Term,6029
35.63533,-118.40679,51314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,93240,Critical Access Hospitals,6029
35.64085,-117.67118,51333,RIDGECREST REGIONAL HOSPITAL,1081 NORTH CHINA LAKE BLVD,RIDGECREST,93555,Critical Access Hospitals,6029
36.32373,-119.66782,50121,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,HANFORD,93230,Short Term,6031
38.93532,-122.62012,51317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,95422,Critical Access Hospitals,6033
39.10448,-122.9072,51329,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,95453,Critical Access Hospitals,6033
40.43694,-120.62726,51320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,Critical Access Hospitals,6035
26.009882,-80.144114,52050,KINDRED HOSPITAL SOUTH BAY,1246 WEST 155TH STREET,GARDENA,90247,Long Term,6037
34.1008,-118.10587,50132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,91776,Short Term,6037
34.09787,-118.29063,53302,CHILDREN'S HOSP OF LOS ANGELES,"4650 SUNSET BLVD, MS 108",LOS ANGELES,90027,Childrens Hospitals,6037
33.33924,-118.33074,51307,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON ROAD,AVALON,90704,Critical Access Hospitals,6037
10.47746091,-66.53997803,52038,KINDRED HOSPITAL -- LA MIRADA,14900 E IMPERIAL HWY,LA MIRADA,90638,Long Term,6037
34.02766,-118.48626,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,90404,Short Term,6037
34.09579,-118.29152,50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,90027,Short Term,6037
37.16506,-105.39958,50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,90732,Short Term,6037
34.071318,-117.944515,50096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,91790,Short Term,6037
37.46627,-77.65858,50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,90262,Short Term,6037
34.10156,-118.33708,50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,90028,Short Term,6037
33.96979,-118.04935,50169,PIH HEALTH HOSPITAL-WHITTIER,12401 WASHINGTON BLVD,WHITTIER,90602,Short Term,6037
34.08857,-117.89291,50382,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,210 W  SAN BERNARDINO ROAD,COVINA,91723,Short Term,6037
33.81093,-118.34442,50351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,90509,Short Term,6037
33.93443,-118.13117,50393,PIH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,DOWNEY,90241,Short Term,6037
34.07527,-118.38062,50625,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Short Term,6037
34.02371,-118.18404,50641,EAST LOS ANGELES DOCTORS HOSPITAL,4060 WHITTIER BLVD,LOS ANGELES,90023,Short Term,6037
17.64517,75.91656,50660,USC KENNETH NORRIS JR CANCER HOSPITAL,1441 EASTLAKE AVE,LOS ANGELES,90089,Short Term,6037
34.01941,-118.18673,50663,LOS ANGELES COMMUNITY HOSPITAL,4081 E OLYMPIC BLVD,LOS ANGELES,90023,Short Term,6037
33.92718,-118.1575,50717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,90242,Short Term,6037
33.80732,-118.19304,50776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,90806,Short Term,6037
34.6878,-118.15798,50056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,93534,Short Term,6037
34.20411,-118.21587,50124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,91209,Short Term,6037
34.08536,-117.96035,50723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,91706,Short Term,6037
26.70451,88.41822,52046,KINDRED HOSPITAL PARAMOUNT,16453  COLORADO AVENUE,PARAMOUNT,90723,Long Term,6037
34.04776,-118.04343,50738,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,91733,Short Term,6037
33.98174,-118.44003,50740,CEDAR-SINAI MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,90291,Short Term,6037
34.04914,-118.21854,50103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,90033,Short Term,6037
34.15232,-118.22973,50239,GLENDALE ADVENTIST MEDICAL CENTER,1509 E WILSON TERRACE,GLENDALE,91206,Short Term,6037
34.19494,-118.46319,50126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,91406,Short Term,6037
41.51266,-87.26125,50191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,90813,Short Term,6037
34.156,-118.32834,50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,501 SOUTH BUENA VISTA STREET,BURBANK,91505,Short Term,6037
34.06619,-118.44594,50262,RONALD REAGAN U C L A MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,90095,Short Term,6037
34.28026,-118.46,50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,91346,Short Term,6037
48.24952,-116.30702,50146,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,1500 E DUARTE ROAD,DUARTE,91010,Short Term,6037
34.22062,-118.53203,50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,91325,Short Term,6037
34.15748,-118.48672,50158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,91436,Short Term,6037
34.07709,-117.75062,50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,91767,Short Term,6037
34.09048,-118.14409,50281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,91801,Short Term,6037
34.03006,-118.47833,50290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,90404,Short Term,6037
34.13402,-118.04201,50238,METHODIST HOSPITAL OF SOUTHERN CA,300 W HUNTINGTON DR,ARCADIA,91006,Short Term,6037
34.16889,-118.61148,50677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,Short Term,6037
41.32232,1.76803,50782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,91767,Short Term,6037
34.1342,-118.15397,50438,HUNTINGTON MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,91109,Short Term,6037
33.92329,-118.24329,50779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,90059,Short Term,6037
34.24018,-118.39631,50378,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO RD,SUN VALLEY,91352,Short Term,6037
16.96607,82.24483,50139,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,90242,Short Term,6037
34.22302,-118.44875,50137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA ST,PANORAMA CITY,91402,Short Term,6037
34.05361,-118.2455,50138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,4867 SUNSET BLVD,LOS ANGELES,90027,Short Term,6037
34.0372,-118.26562,50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,Short Term,6037
